date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:09:33	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2259787e24-e538%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/Pe-icon-7-stroke.eot?d7yf1v	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/Pe-icon-7-strokebb1d.eot	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/pe-icon-7-stroke.css)
16:09:33	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2259787e24-e538%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/Pe-icon-7-stroke.eot?	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/Pe-icon-7-stroked41d.eot	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/pe-icon-7-stroke.css)
16:09:33	58556/58556	---M--	200	added ('OK')	application/x-font-woff	etag:%2259787e28-e4bc%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/Pe-icon-7-stroke.woff?d7yf1v	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/Pe-icon-7-strokebb1d.woff	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/pe-icon-7-stroke.css)
16:09:33	58480/58480	---M--	200	added ('OK')	application/x-font-ttf	etag:%2259787e26-e470%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/Pe-icon-7-stroke.ttf?d7yf1v	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/Pe-icon-7-strokebb1d.ttf	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/pe-icon-7-stroke.css)
16:09:34	164020/164020	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259787e26-280b4%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/Pe-icon-7-stroke.svg?d7yf1v	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/Pe-icon-7-strokebb1d.svg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/pe-icon-7-stroke.css)
16:09:34	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Feb%202025%2007:07:03%20GMT	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/img/close-icon.png	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/img/close-icon.png	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/lightbox.min.css)
16:09:34	1362/1362	---M--	200	added ('OK')	image/png	etag:%2257b1dfb2-552%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/fancybox_sprite.png	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/fancybox_sprite.png	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/jquery.fancybox.css)
16:09:34	6567/6567	---M--	200	added ('OK')	image/gif	etag:%2257b1dfb0-19a7%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/fancybox_loading.gif	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/fancybox_loading.gif	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/jquery.fancybox.css)
16:09:34	43/43	---M--	200	added ('OK')	image/gif	etag:%222b-53a1de3734c00%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/blank.gif	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/blank.gif	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/jquery.fancybox.css)
16:09:35	1003/1003	---M--	200	added ('OK')	image/png	etag:%223eb-53a1de3734c00%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/fancybox_overlay.png	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/fancybox_overlay.png	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/jquery.fancybox.css)
16:09:35	6553/6553	---M--	200	added ('OK')	image/png	etag:%2257b1dfb2-1999%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/fancybox_sprite@2x.png	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/fancybox_sprite@2x.png	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/jquery.fancybox.css)
16:09:35	13984/13984	---M--	200	added ('OK')	image/gif	etag:%2257b1dfb0-36a0%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/fancybox_loading@2x.gif	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/fancybox_loading@2x.gif	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/js/fancybox/source/jquery.fancybox.css)
16:09:35	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Feb%202025%2007:07:05%20GMT	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/mCSB_buttons.png	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/css/mCSB_buttons.png	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/jquery.scrollbar.min.css)
16:09:36	14986/14986	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d48ecf0-3a8a%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/Flaticon.eot	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/Flaticon.eot	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/flaticon.css)
16:09:36	14986/14986	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d48ecf0-3a8a%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/Flaticon.eot?	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/Flaticond41d.eot	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/flaticon.css)
16:09:36	8432/8432	---M--	200	added ('OK')	font/woff2	etag:%225d48ecf0-20f0%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/Flaticon.woff2	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/Flaticon.woff2	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/flaticon.css)
16:09:36	10208/10208	---M--	200	added ('OK')	application/x-font-woff	etag:%225d48ecf0-27e0%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/Flaticon.woff	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/Flaticon.woff	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/flaticon.css)
16:09:37	14808/14808	---M--	200	added ('OK')	application/x-font-ttf	etag:%225d48ecf0-39d8%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/Flaticon.ttf	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/Flaticon.ttf	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/flaticon.css)
16:09:37	87991/87991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d48ecf0-157b7%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/Flaticon.svg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/Flaticon.svg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/fonts/flaticon/flaticon.css)
16:09:37	1415/1415	---M--	200	added ('OK')	image/png	etag:%2259dc2318-587%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/quote-item.png	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/quote-item.png	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:38	26322/26322	---M--	200	added ('OK')	image/jpeg	etag:%225e1d9908-66d2%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/mega-bg.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/mega-bg.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:38	105703/105703	---M--	200	added ('OK')	image/jpeg	etag:%225e1d739a-19ce7%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/about-background.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/about-background.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:38	1340/1340	---M--	200	added ('OK')	image/png	etag:%225ad68d60-53c%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/icon-checkout.png	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/icon-checkout.png	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:38	152005/152005	---M--	200	added ('OK')	image/jpeg	etag:%225e1ec298-251c5%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb1.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb1.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:38	119306/119306	---M--	200	added ('OK')	image/jpeg	etag:%225e1f2a54-1d20a%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb2.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb2.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:39	80448/80448	---M--	200	added ('OK')	image/jpeg	etag:%225e1f2ac2-13a40%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb3.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb3.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:39	13954/13954	---M--	200	added ('OK')	image/jpeg	etag:%225e1d4b3c-3682%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/newsletter-bg.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/newsletter-bg.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:39	1223/1223	---M--	200	added ('OK')	image/png	etag:%225ad94b7c-4c7%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/play.png	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/play.png	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:39	1535/1535	---M--	200	added ('OK')	image/png	etag:%225ad94f2a-5ff%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/close-icon.png	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/close-icon.png	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:40	128794/128794	---M--	200	added ('OK')	image/jpeg	etag:%225e1f262c-1f71a%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb-full-1.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb-full-1.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:40	116801/116801	---M--	200	added ('OK')	image/jpeg	etag:%225e1f250c-1c841%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb-full-2.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb-full-2.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:40	124885/124885	---M--	200	added ('OK')	image/jpeg	etag:%225e1f280c-1e7d5%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb-full-3.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb-full-3.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:40	94418/94418	---M--	200	added ('OK')	image/jpeg	etag:%225e1ec026-170d2%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb4.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb4.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:40	67864/67864	---M--	200	added ('OK')	image/jpeg	etag:%225e1d7258-10918%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb5.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb5.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:41	91356/91356	---M--	200	added ('OK')	image/jpeg	etag:%225e1ebff0-164dc%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb6.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-thumb6.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:41	25010/25010	---M--	200	added ('OK')	image/jpeg	etag:%225e1d82e8-61b2%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/test-bg.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/test-bg.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:41	1057/1057	---M--	200	added ('OK')	image/png	etag:%225a06ddf0-421%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/hover-menu.png	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/hover-menu.png	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:41	19959/19959	---M--	200	added ('OK')	image/jpeg	etag:%225e1d6832-4df7%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-01_full_width.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-01_full_width.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:41	19959/19959	---M--	200	added ('OK')	image/jpeg	etag:%225e1d6832-4df7%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-02_full_width.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-02_full_width.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:42	39593/39593	---M--	200	added ('OK')	image/jpeg	etag:%225e1d3f1a-9aa9%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-2.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-2.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:42	36701/36701	---M--	200	added ('OK')	image/jpeg	etag:%225e1d3f28-8f5d%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-3.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-3.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:42	262043/262043	---M--	200	added ('OK')	image/jpeg	etag:%225e1d913a-3ff9b%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-4.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-4.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:42	15599/15599	---M--	200	added ('OK')	image/jpeg	etag:%225e1d14aa-3cef%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-5.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-5.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:42	12649/12649	---M--	200	added ('OK')	image/jpeg	etag:%225e1d14b2-3169%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-6.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-6.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:43	17790/17790	---M--	200	added ('OK')	image/jpeg	etag:%225e1d40e4-457e%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-7.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-7.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:43	18957/18957	---M--	200	added ('OK')	image/jpeg	etag:%225e1d40b2-4a0d%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-71.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-71.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:43	201537/201537	---M--	200	added ('OK')	image/jpeg	etag:%225e1d852c-31341%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-19.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-19.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:43	12111/12111	---M--	200	added ('OK')	image/jpeg	etag:%225e1d8a8e-2f4f%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-10.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-10.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:44	11362/11362	---M--	200	added ('OK')	image/jpeg	etag:%225e1d8b84-2c62%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-11.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-11.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:44	7321/7321	---M--	200	added ('OK')	image/jpeg	etag:%225e1d8da6-1c99%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-12.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-12.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:44	26419/26419	---M--	200	added ('OK')	image/jpeg	etag:%225e1d7f66-6733%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-13.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-13.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:44	17671/17671	---M--	200	added ('OK')	image/jpeg	etag:%225e1d79be-4507%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-14.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-14.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:45	28484/28484	---M--	200	added ('OK')	image/jpeg	etag:%225e1d6e34-6f44%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-15.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-15.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:45	37218/37218	---M--	200	added ('OK')	image/jpeg	etag:%225e1d8ef2-9162%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-8.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-8.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:45	41230/41230	---M--	200	added ('OK')	image/jpeg	etag:%225e1d8fda-a10e%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-9.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/banner-home-9.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/assets/css/style.css)
16:09:46	88917/88917	---M--	200	added ('OK')	image/jpeg	etag:%225e1beefe-15b55%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/cart-item-2.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/cart-item-2.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/shoppingcart.html)
16:09:46	82183/82183	---M--	200	added ('OK')	image/jpeg	etag:%225e1bef0e-14107%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/cart-item-3.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/cart-item-3.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/shoppingcart.html)
16:09:46	69243/69243	---M--	200	added ('OK')	image/jpeg	etag:%225e1beef2-10e7b%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/cart-item-1.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/cart-item-1.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/shoppingcart.html)
16:09:46	4038/4038	---M--	200	added ('OK')	image/jpeg	etag:%225e1bf018-fc6%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/item-order1.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/item-order1.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/checkout.html)
16:09:46	3434/3434	---M--	200	added ('OK')	image/jpeg	etag:%225e1bf054-d6a%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/item-order2.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/item-order2.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/checkout.html)
16:09:47	10035/10035	---M--	200	added ('OK')	image/jpeg	etag:%225e1d884a-2733%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/testimonial-1.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/testimonial-1.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/home2.html)
16:09:47	9190/9190	---M--	200	added ('OK')	image/jpeg	etag:%225e1d8866-23e6%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/testimonial-2.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/testimonial-2.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/home2.html)
16:09:47	14815/14815	---M--	200	added ('OK')	image/jpeg	etag:%225e1bf80c-39df%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/product-item-black-1.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/product-item-black-1.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/home2.html)
16:09:48	15419/15419	---M--	200	added ('OK')	image/jpeg	etag:%225e1bf81c-3c3b%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/product-item-black-2.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/product-item-black-2.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/home2.html)
16:09:48	15558/15558	---M--	200	added ('OK')	image/jpeg	etag:%225e1bf82a-3cc6%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/product-item-black-3.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/product-item-black-3.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/home2.html)
16:09:48	11916/11916	---M--	200	added ('OK')	image/jpeg	etag:%225e1bf834-2e8c%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/product-item-black-4.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/product-item-black-4.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/home2.html)
16:09:48	15187/15187	---M--	200	added ('OK')	image/jpeg	etag:%225e1bf840-3b53%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/product-item-black-5.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/product-item-black-5.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/home2.html)
16:09:48	12507/12507	---M--	200	added ('OK')	image/jpeg	etag:%225e1bf848-30db%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/product-item-black-6.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/product-item-black-6.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/home2.html)
16:09:49	29837/29837	---M--	200	added ('OK')	image/jpeg	etag:%225e1c40e2-748d%22	https://dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-blog-thumb-5.jpg	C:/Users/adela04/Desktop/list_pr/pr/dreamingtheme.kiendaotac.com/html/moorabi/assets/images/slider-blog-thumb-5.jpg	(from https://dreamingtheme.kiendaotac.com/html/moorabi/home2.html)
